series_id,series_name,year,value
Unknown,"03 Asturias, Principado de, 8 Contra la libertad e indemnidad sexuales",2022,67.0
Unknown,"03 Asturias, Principado de, 8 Contra la libertad e indemnidad sexuales",2021,88.0
Unknown,"03 Asturias, Principado de, 8 Contra la libertad e indemnidad sexuales",2020,56.0
Unknown,"03 Asturias, Principado de, 8 Contra la libertad e indemnidad sexuales",2019,53.0
Unknown,"03 Asturias, Principado de, 8 Contra la libertad e indemnidad sexuales",2018,57.0
Unknown,"03 Asturias, Principado de, 8 Contra la libertad e indemnidad sexuales",2017,42.0
Unknown,"03 Asturias, Principado de, 8 Contra la libertad e indemnidad sexuales",2016,43.0
Unknown,"03 Asturias, Principado de, 8 Contra la libertad e indemnidad sexuales",2015,42.0
Unknown,"03 Asturias, Principado de, 8 Contra la libertad e indemnidad sexuales",2014,26.0
Unknown,"03 Asturias, Principado de, 8 Contra la libertad e indemnidad sexuales",2013,41.0
Unknown,"03 Asturias, Principado de, 12 Contra las relaciones familiares",2022,96.0
Unknown,"03 Asturias, Principado de, 12 Contra las relaciones familiares",2021,96.0
Unknown,"03 Asturias, Principado de, 12 Contra las relaciones familiares",2020,91.0
Unknown,"03 Asturias, Principado de, 12 Contra las relaciones familiares",2019,145.0
Unknown,"03 Asturias, Principado de, 12 Contra las relaciones familiares",2018,167.0
Unknown,"03 Asturias, Principado de, 12 Contra las relaciones familiares",2017,136.0
Unknown,"03 Asturias, Principado de, 12 Contra las relaciones familiares",2016,168.0
Unknown,"03 Asturias, Principado de, 12 Contra las relaciones familiares",2015,165.0
Unknown,"03 Asturias, Principado de, 12 Contra las relaciones familiares",2014,183.0
Unknown,"03 Asturias, Principado de, 12 Contra las relaciones familiares",2013,158.0
Unknown,"03 Asturias, Principado de, 12.3 Contra los derechos y deberes familiares",2022,96.0
Unknown,"03 Asturias, Principado de, 12.3 Contra los derechos y deberes familiares",2021,96.0
Unknown,"03 Asturias, Principado de, 12.3 Contra los derechos y deberes familiares",2020,91.0
Unknown,"03 Asturias, Principado de, 12.3 Contra los derechos y deberes familiares",2019,145.0
Unknown,"03 Asturias, Principado de, 12.3 Contra los derechos y deberes familiares",2018,167.0
Unknown,"03 Asturias, Principado de, 12.3 Contra los derechos y deberes familiares",2017,136.0
Unknown,"03 Asturias, Principado de, 12.3 Contra los derechos y deberes familiares",2016,168.0
Unknown,"03 Asturias, Principado de, 12.3 Contra los derechos y deberes familiares",2015,165.0
Unknown,"03 Asturias, Principado de, 12.3 Contra los derechos y deberes familiares",2014,183.0
Unknown,"03 Asturias, Principado de, 12.3 Contra los derechos y deberes familiares",2013,158.0
Unknown,"03 Asturias, Principado de, 12.3.1 Quebrantamiento de los deberes de custodia",2022,3.0
Unknown,"03 Asturias, Principado de, 12.3.1 Quebrantamiento de los deberes de custodia",2021,0.0
Unknown,"03 Asturias, Principado de, 12.3.1 Quebrantamiento de los deberes de custodia",2020,0.0
Unknown,"03 Asturias, Principado de, 12.3.1 Quebrantamiento de los deberes de custodia",2019,1.0
Unknown,"03 Asturias, Principado de, 12.3.1 Quebrantamiento de los deberes de custodia",2018,2.0
Unknown,"03 Asturias, Principado de, 12.3.1 Quebrantamiento de los deberes de custodia",2017,0.0
