series_id,series_name,year,value
Unknown,"Balears, Illes, Pareja casada, Ambos extranjeros",2016,27.9
Unknown,"Balears, Illes, Pareja casada, Ambos extranjeros",2015,28.5
Unknown,"Balears, Illes, Pareja casada, Ambos extranjeros",2014,32.4
Unknown,"Balears, Illes, Pareja casada, Español con pareja extranjera",2020,17.6
Unknown,"Balears, Illes, Pareja casada, Español con pareja extranjera",2019,17.8
Unknown,"Balears, Illes, Pareja casada, Español con pareja extranjera",2018,15.4
Unknown,"Balears, Illes, Pareja casada, Español con pareja extranjera",2017,13.8
Unknown,"Balears, Illes, Pareja casada, Español con pareja extranjera",2016,15.6
Unknown,"Balears, Illes, Pareja casada, Español con pareja extranjera",2015,12.5
Unknown,"Balears, Illes, Pareja casada, Español con pareja extranjera",2014,9.0
Unknown,"Balears, Illes, Pareja casada, Española con pareja extranjera",2020,6.5
Unknown,"Balears, Illes, Pareja casada, Española con pareja extranjera",2019,8.5
Unknown,"Balears, Illes, Pareja casada, Española con pareja extranjera",2018,8.9
Unknown,"Balears, Illes, Pareja casada, Española con pareja extranjera",2017,5.1
Unknown,"Balears, Illes, Pareja casada, Española con pareja extranjera",2016,6.1
Unknown,"Balears, Illes, Pareja casada, Española con pareja extranjera",2015,6.2
Unknown,"Balears, Illes, Pareja casada, Española con pareja extranjera",2014,4.9
Unknown,"Balears, Illes, Pareja de hecho, Total (Parejas)",2020,63.5
Unknown,"Balears, Illes, Pareja de hecho, Total (Parejas)",2019,56.5
Unknown,"Balears, Illes, Pareja de hecho, Total (Parejas)",2018,53.3
Unknown,"Balears, Illes, Pareja de hecho, Total (Parejas)",2017,56.4
Unknown,"Balears, Illes, Pareja de hecho, Total (Parejas)",2016,62.8
Unknown,"Balears, Illes, Pareja de hecho, Total (Parejas)",2015,65.4
Unknown,"Balears, Illes, Pareja de hecho, Total (Parejas)",2014,62.0
Unknown,"Balears, Illes, Pareja de hecho, Ambos españoles",2020,43.5
Unknown,"Balears, Illes, Pareja de hecho, Ambos españoles",2019,37.0
Unknown,"Balears, Illes, Pareja de hecho, Ambos españoles",2018,33.9
Unknown,"Balears, Illes, Pareja de hecho, Ambos españoles",2017,37.3
Unknown,"Balears, Illes, Pareja de hecho, Ambos españoles",2016,39.5
Unknown,"Balears, Illes, Pareja de hecho, Ambos españoles",2015,38.0
Unknown,"Balears, Illes, Pareja de hecho, Ambos españoles",2014,38.3
Unknown,"Balears, Illes, Pareja de hecho, Ambos extranjeros",2020,9.2
Unknown,"Balears, Illes, Pareja de hecho, Ambos extranjeros",2019,8.9
Unknown,"Balears, Illes, Pareja de hecho, Ambos extranjeros",2018,8.2
Unknown,"Balears, Illes, Pareja de hecho, Ambos extranjeros",2017,6.4
Unknown,"Balears, Illes, Pareja de hecho, Ambos extranjeros",2016,9.5
Unknown,"Balears, Illes, Pareja de hecho, Ambos extranjeros",2015,12.4
Unknown,"Balears, Illes, Pareja de hecho, Ambos extranjeros",2014,11.6
Unknown,"Balears, Illes, Pareja de hecho, Español con pareja extranjera",2020,6.0
Unknown,"Balears, Illes, Pareja de hecho, Español con pareja extranjera",2019,5.3
Unknown,"Balears, Illes, Pareja de hecho, Español con pareja extranjera",2018,5.0
Unknown,"Balears, Illes, Pareja de hecho, Español con pareja extranjera",2017,6.1
Unknown,"Balears, Illes, Pareja de hecho, Español con pareja extranjera",2016,7.6
Unknown,"Balears, Illes, Pareja de hecho, Español con pareja extranjera",2015,8.4
Unknown,"Balears, Illes, Pareja de hecho, Español con pareja extranjera",2014,6.5
Unknown,"Balears, Illes, Pareja de hecho, Española con pareja extranjera",2020,4.8
Unknown,"Balears, Illes, Pareja de hecho, Española con pareja extranjera",2019,5.2
Unknown,"Balears, Illes, Pareja de hecho, Española con pareja extranjera",2018,6.2
Unknown,"Balears, Illes, Pareja de hecho, Española con pareja extranjera",2017,6.5
Unknown,"Balears, Illes, Pareja de hecho, Española con pareja extranjera",2016,6.3
Unknown,"Balears, Illes, Pareja de hecho, Española con pareja extranjera",2015,6.6
Unknown,"Balears, Illes, Pareja de hecho, Española con pareja extranjera",2014,5.6
Unknown,"Canarias, Total (Parejas), Total (Parejas)",2020,496.6
Unknown,"Canarias, Total (Parejas), Total (Parejas)",2019,499.5
Unknown,"Canarias, Total (Parejas), Total (Parejas)",2018,505.1
Unknown,"Canarias, Total (Parejas), Total (Parejas)",2017,501.2
Unknown,"Canarias, Total (Parejas), Total (Parejas)",2016,489.3
Unknown,"Canarias, Total (Parejas), Total (Parejas)",2015,486.4
Unknown,"Canarias, Total (Parejas), Total (Parejas)",2014,494.5
Unknown,"Canarias, Total (Parejas), Ambos españoles",2020,376.7
Unknown,"Canarias, Total (Parejas), Ambos españoles",2019,387.4
Unknown,"Canarias, Total (Parejas), Ambos españoles",2018,400.0
Unknown,"Canarias, Total (Parejas), Ambos españoles",2017,396.5
Unknown,"Canarias, Total (Parejas), Ambos españoles",2016,392.4
Unknown,"Canarias, Total (Parejas), Ambos españoles",2015,390.6
Unknown,"Canarias, Total (Parejas), Ambos españoles",2014,391.4
Unknown,"Canarias, Total (Parejas), Ambos extranjeros",2020,64.0
Unknown,"Canarias, Total (Parejas), Ambos extranjeros",2019,60.2
Unknown,"Canarias, Total (Parejas), Ambos extranjeros",2018,52.7
Unknown,"Canarias, Total (Parejas), Ambos extranjeros",2017,53.1
Unknown,"Canarias, Total (Parejas), Ambos extranjeros",2016,54.7
Unknown,"Canarias, Total (Parejas), Ambos extranjeros",2015,52.8
Unknown,"Canarias, Total (Parejas), Ambos extranjeros",2014,58.0
Unknown,"Canarias, Total (Parejas), Español con pareja extranjera",2020,33.5
Unknown,"Canarias, Total (Parejas), Español con pareja extranjera",2019,29.8
Unknown,"Canarias, Total (Parejas), Español con pareja extranjera",2018,32.0
Unknown,"Canarias, Total (Parejas), Español con pareja extranjera",2017,33.2
Unknown,"Canarias, Total (Parejas), Español con pareja extranjera",2016,25.4
Unknown,"Canarias, Total (Parejas), Español con pareja extranjera",2015,24.7
Unknown,"Canarias, Total (Parejas), Español con pareja extranjera",2014,26.4
Unknown,"Canarias, Total (Parejas), Española con pareja extranjera",2020,22.4
Unknown,"Canarias, Total (Parejas), Española con pareja extranjera",2019,22.1
Unknown,"Canarias, Total (Parejas), Española con pareja extranjera",2018,20.5
Unknown,"Canarias, Total (Parejas), Española con pareja extranjera",2017,18.4
Unknown,"Canarias, Total (Parejas), Española con pareja extranjera",2016,16.8
Unknown,"Canarias, Total (Parejas), Española con pareja extranjera",2015,18.3
Unknown,"Canarias, Total (Parejas), Española con pareja extranjera",2014,18.7
Unknown,"Canarias, Pareja casada, Total (Parejas)",2020,376.3
Unknown,"Canarias, Pareja casada, Total (Parejas)",2019,378.6
Unknown,"Canarias, Pareja casada, Total (Parejas)",2018,385.2
Unknown,"Canarias, Pareja casada, Total (Parejas)",2017,381.1
Unknown,"Canarias, Pareja casada, Total (Parejas)",2016,372.1
Unknown,"Canarias, Pareja casada, Total (Parejas)",2015,376.6
Unknown,"Canarias, Pareja casada, Total (Parejas)",2014,386.8
Unknown,"Canarias, Pareja casada, Ambos españoles",2020,291.1
Unknown,"Canarias, Pareja casada, Ambos españoles",2019,300.0
Unknown,"Canarias, Pareja casada, Ambos españoles",2018,307.5
Unknown,"Canarias, Pareja casada, Ambos españoles",2017,304.9
Unknown,"Canarias, Pareja casada, Ambos españoles",2016,302.6
Unknown,"Canarias, Pareja casada, Ambos españoles",2015,309.2
Unknown,"Canarias, Pareja casada, Ambos españoles",2014,316.4
Unknown,"Canarias, Pareja casada, Ambos extranjeros",2020,46.3
Unknown,"Canarias, Pareja casada, Ambos extranjeros",2019,42.6
Unknown,"Canarias, Pareja casada, Ambos extranjeros",2018,41.7
Unknown,"Canarias, Pareja casada, Ambos extranjeros",2017,41.8
Unknown,"Canarias, Pareja casada, Ambos extranjeros",2016,41.2
Unknown,"Canarias, Pareja casada, Ambos extranjeros",2015,40.5
Unknown,"Canarias, Pareja casada, Ambos extranjeros",2014,42.4
Unknown,"Canarias, Pareja casada, Español con pareja extranjera",2020,24.1
Unknown,"Canarias, Pareja casada, Español con pareja extranjera",2019,22.7
Unknown,"Canarias, Pareja casada, Español con pareja extranjera",2018,24.4
Unknown,"Canarias, Pareja casada, Español con pareja extranjera",2017,24.1
Unknown,"Canarias, Pareja casada, Español con pareja extranjera",2016,16.7
Unknown,"Canarias, Pareja casada, Español con pareja extranjera",2015,14.9
Unknown,"Canarias, Pareja casada, Español con pareja extranjera",2014,17.6
Unknown,"Canarias, Pareja casada, Española con pareja extranjera",2020,14.7
Unknown,"Canarias, Pareja casada, Española con pareja extranjera",2019,13.3
Unknown,"Canarias, Pareja casada, Española con pareja extranjera",2018,11.6
Unknown,"Canarias, Pareja casada, Española con pareja extranjera",2017,10.3
Unknown,"Canarias, Pareja casada, Española con pareja extranjera",2016,11.6
Unknown,"Canarias, Pareja casada, Española con pareja extranjera",2015,12.0
Unknown,"Canarias, Pareja casada, Española con pareja extranjera",2014,10.3
Unknown,"Canarias, Pareja de hecho, Total (Parejas)",2020,120.4
Unknown,"Canarias, Pareja de hecho, Total (Parejas)",2019,120.9
Unknown,"Canarias, Pareja de hecho, Total (Parejas)",2018,119.9
Unknown,"Canarias, Pareja de hecho, Total (Parejas)",2017,120.1
Unknown,"Canarias, Pareja de hecho, Total (Parejas)",2016,117.1
Unknown,"Canarias, Pareja de hecho, Total (Parejas)",2015,109.8
Unknown,"Canarias, Pareja de hecho, Total (Parejas)",2014,107.7
Unknown,"Canarias, Pareja de hecho, Ambos españoles",2020,85.6
Unknown,"Canarias, Pareja de hecho, Ambos españoles",2019,87.4
Unknown,"Canarias, Pareja de hecho, Ambos españoles",2018,92.4
Unknown,"Canarias, Pareja de hecho, Ambos españoles",2017,91.6
Unknown,"Canarias, Pareja de hecho, Ambos españoles",2016,89.8
Unknown,"Canarias, Pareja de hecho, Ambos españoles",2015,81.4
Unknown,"Canarias, Pareja de hecho, Ambos españoles",2014,74.9
Unknown,"Canarias, Pareja de hecho, Ambos extranjeros",2020,17.7
Unknown,"Canarias, Pareja de hecho, Ambos extranjeros",2019,17.6
Unknown,"Canarias, Pareja de hecho, Ambos extranjeros",2018,11.0
Unknown,"Canarias, Pareja de hecho, Ambos extranjeros",2017,11.3
Unknown,"Canarias, Pareja de hecho, Ambos extranjeros",2016,13.5
Unknown,"Canarias, Pareja de hecho, Ambos extranjeros",2015,12.2
Unknown,"Canarias, Pareja de hecho, Ambos extranjeros",2014,15.6
Unknown,"Canarias, Pareja de hecho, Español con pareja extranjera",2020,9.4
Unknown,"Canarias, Pareja de hecho, Español con pareja extranjera",2019,7.1
Unknown,"Canarias, Pareja de hecho, Español con pareja extranjera",2018,7.6
Unknown,"Canarias, Pareja de hecho, Español con pareja extranjera",2017,9.1
Unknown,"Canarias, Pareja de hecho, Español con pareja extranjera",2016,8.7
Unknown,"Canarias, Pareja de hecho, Español con pareja extranjera",2015,9.8
Unknown,"Canarias, Pareja de hecho, Español con pareja extranjera",2014,8.8
Unknown,"Canarias, Pareja de hecho, Española con pareja extranjera",2020,7.7
Unknown,"Canarias, Pareja de hecho, Española con pareja extranjera",2019,8.9
Unknown,"Canarias, Pareja de hecho, Española con pareja extranjera",2018,8.9
Unknown,"Canarias, Pareja de hecho, Española con pareja extranjera",2017,8.1
Unknown,"Canarias, Pareja de hecho, Española con pareja extranjera",2016,5.2
Unknown,"Canarias, Pareja de hecho, Española con pareja extranjera",2015,6.4
Unknown,"Canarias, Pareja de hecho, Española con pareja extranjera",2014,8.4
Unknown,"Cantabria, Total (Parejas), Total (Parejas)",2020,136.7
Unknown,"Cantabria, Total (Parejas), Total (Parejas)",2019,137.3
Unknown,"Cantabria, Total (Parejas), Total (Parejas)",2018,138.8
Unknown,"Cantabria, Total (Parejas), Total (Parejas)",2017,135.9
Unknown,"Cantabria, Total (Parejas), Total (Parejas)",2016,137.4
Unknown,"Cantabria, Total (Parejas), Total (Parejas)",2015,142.4
Unknown,"Cantabria, Total (Parejas), Total (Parejas)",2014,142.2
Unknown,"Cantabria, Total (Parejas), Ambos españoles",2020,125.4
Unknown,"Cantabria, Total (Parejas), Ambos españoles",2019,126.1
Unknown,"Cantabria, Total (Parejas), Ambos españoles",2018,127.9
Unknown,"Cantabria, Total (Parejas), Ambos españoles",2017,126.5
Unknown,"Cantabria, Total (Parejas), Ambos españoles",2016,128.0
Unknown,"Cantabria, Total (Parejas), Ambos españoles",2015,131.3
Unknown,"Cantabria, Total (Parejas), Ambos españoles",2014,130.4
Unknown,"Cantabria, Total (Parejas), Ambos extranjeros",2020,6.2
Unknown,"Cantabria, Total (Parejas), Ambos extranjeros",2019,6.1
Unknown,"Cantabria, Total (Parejas), Ambos extranjeros",2018,4.9
Unknown,"Cantabria, Total (Parejas), Ambos extranjeros",2017,5.0
Unknown,"Cantabria, Total (Parejas), Ambos extranjeros",2016,4.6
Unknown,"Cantabria, Total (Parejas), Ambos extranjeros",2015,4.9
Unknown,"Cantabria, Total (Parejas), Ambos extranjeros",2014,5.2
Unknown,"Cantabria, Total (Parejas), Español con pareja extranjera",2020,2.8
Unknown,"Cantabria, Total (Parejas), Español con pareja extranjera",2019,3.5
Unknown,"Cantabria, Total (Parejas), Español con pareja extranjera",2018,4.1
Unknown,"Cantabria, Total (Parejas), Español con pareja extranjera",2017,2.2
Unknown,"Cantabria, Total (Parejas), Español con pareja extranjera",2016,2.5
Unknown,"Cantabria, Total (Parejas), Español con pareja extranjera",2015,4.0
Unknown,"Cantabria, Total (Parejas), Español con pareja extranjera",2014,5.1
Unknown,"Cantabria, Total (Parejas), Española con pareja extranjera",2020,2.2
Unknown,"Cantabria, Total (Parejas), Española con pareja extranjera",2019,1.6
Unknown,"Cantabria, Total (Parejas), Española con pareja extranjera",2018,2.0
Unknown,"Cantabria, Total (Parejas), Española con pareja extranjera",2017,2.1
Unknown,"Cantabria, Total (Parejas), Española con pareja extranjera",2016,2.3
Unknown,"Cantabria, Total (Parejas), Española con pareja extranjera",2015,2.2
Unknown,"Cantabria, Total (Parejas), Española con pareja extranjera",2014,1.6
Unknown,"Cantabria, Pareja casada, Total (Parejas)",2020,120.0
Unknown,"Cantabria, Pareja casada, Total (Parejas)",2019,120.1
Unknown,"Cantabria, Pareja casada, Total (Parejas)",2018,120.4
Unknown,"Cantabria, Pareja casada, Total (Parejas)",2017,118.3
Unknown,"Cantabria, Pareja casada, Total (Parejas)",2016,120.4
Unknown,"Cantabria, Pareja casada, Total (Parejas)",2015,124.6
Unknown,"Cantabria, Pareja casada, Total (Parejas)",2014,124.6
Unknown,"Cantabria, Pareja casada, Ambos españoles",2020,112.2
Unknown,"Cantabria, Pareja casada, Ambos españoles",2019,111.9
Unknown,"Cantabria, Pareja casada, Ambos españoles",2018,112.3
Unknown,"Cantabria, Pareja casada, Ambos españoles",2017,111.6
Unknown,"Cantabria, Pareja casada, Ambos españoles",2016,113.9
Unknown,"Cantabria, Pareja casada, Ambos españoles",2015,116.8
Unknown,"Cantabria, Pareja casada, Ambos españoles",2014,116.0
Unknown,"Cantabria, Pareja casada, Ambos extranjeros",2020,4.6
Unknown,"Cantabria, Pareja casada, Ambos extranjeros",2019,4.9
Unknown,"Cantabria, Pareja casada, Ambos extranjeros",2018,4.2
Unknown,"Cantabria, Pareja casada, Ambos extranjeros",2017,4.1
Unknown,"Cantabria, Pareja casada, Ambos extranjeros",2016,3.3
Unknown,"Cantabria, Pareja casada, Ambos extranjeros",2015,3.6
Unknown,"Cantabria, Pareja casada, Ambos extranjeros",2014,4.5
Unknown,"Cantabria, Pareja casada, Español con pareja extranjera",2020,1.8
Unknown,"Cantabria, Pareja casada, Español con pareja extranjera",2019,2.2
Unknown,"Cantabria, Pareja casada, Español con pareja extranjera",2018,2.6
Unknown,"Cantabria, Pareja casada, Español con pareja extranjera",2017,1.3
Unknown,"Cantabria, Pareja casada, Español con pareja extranjera",2016,1.6
Unknown,"Cantabria, Pareja casada, Español con pareja extranjera",2015,2.9
Unknown,"Cantabria, Pareja casada, Español con pareja extranjera",2014,3.4
Unknown,"Cantabria, Pareja casada, Española con pareja extranjera",2020,1.4
Unknown,"Cantabria, Pareja casada, Española con pareja extranjera",2019,1.1
Unknown,"Cantabria, Pareja casada, Española con pareja extranjera",2018,1.2
Unknown,"Cantabria, Pareja casada, Española con pareja extranjera",2017,1.4
Unknown,"Cantabria, Pareja casada, Española con pareja extranjera",2016,1.6
Unknown,"Cantabria, Pareja casada, Española con pareja extranjera",2015,1.3
Unknown,"Cantabria, Pareja casada, Española con pareja extranjera",2014,0.7
Unknown,"Cantabria, Pareja de hecho, Total (Parejas)",2020,16.7
Unknown,"Cantabria, Pareja de hecho, Total (Parejas)",2019,17.2
Unknown,"Cantabria, Pareja de hecho, Total (Parejas)",2018,18.4
Unknown,"Cantabria, Pareja de hecho, Total (Parejas)",2017,17.6
Unknown,"Cantabria, Pareja de hecho, Total (Parejas)",2016,17.0
Unknown,"Cantabria, Pareja de hecho, Total (Parejas)",2015,17.8
Unknown,"Cantabria, Pareja de hecho, Total (Parejas)",2014,17.6
Unknown,"Cantabria, Pareja de hecho, Ambos españoles",2020,13.2
Unknown,"Cantabria, Pareja de hecho, Ambos españoles",2019,14.2
Unknown,"Cantabria, Pareja de hecho, Ambos españoles",2018,15.6
Unknown,"Cantabria, Pareja de hecho, Ambos españoles",2017,14.9
Unknown,"Cantabria, Pareja de hecho, Ambos españoles",2016,14.1
Unknown,"Cantabria, Pareja de hecho, Ambos españoles",2015,14.5
Unknown,"Cantabria, Pareja de hecho, Ambos españoles",2014,14.4
Unknown,"Cantabria, Pareja de hecho, Ambos extranjeros",2020,1.6
Unknown,"Cantabria, Pareja de hecho, Ambos extranjeros",2019,1.2
Unknown,"Cantabria, Pareja de hecho, Ambos extranjeros",2018,0.6
Unknown,"Cantabria, Pareja de hecho, Ambos extranjeros",2017,1.0
Unknown,"Cantabria, Pareja de hecho, Ambos extranjeros",2016,1.3
Unknown,"Cantabria, Pareja de hecho, Ambos extranjeros",2015,1.3
Unknown,"Cantabria, Pareja de hecho, Ambos extranjeros",2014,0.7
Unknown,"Cantabria, Pareja de hecho, Español con pareja extranjera",2020,1.1
Unknown,"Cantabria, Pareja de hecho, Español con pareja extranjera",2019,1.3
Unknown,"Cantabria, Pareja de hecho, Español con pareja extranjera",2018,1.5
Unknown,"Cantabria, Pareja de hecho, Español con pareja extranjera",2017,1.0
Unknown,"Cantabria, Pareja de hecho, Español con pareja extranjera",2016,0.9
Unknown,"Cantabria, Pareja de hecho, Español con pareja extranjera",2015,1.1
Unknown,"Cantabria, Pareja de hecho, Español con pareja extranjera",2014,1.7
Unknown,"Cantabria, Pareja de hecho, Española con pareja extranjera",2020,0.8
Unknown,"Cantabria, Pareja de hecho, Española con pareja extranjera",2019,0.5
Unknown,"Cantabria, Pareja de hecho, Española con pareja extranjera",2018,0.7
Unknown,"Cantabria, Pareja de hecho, Española con pareja extranjera",2017,0.7
Unknown,"Cantabria, Pareja de hecho, Española con pareja extranjera",2016,0.7
Unknown,"Cantabria, Pareja de hecho, Española con pareja extranjera",2015,1.0
Unknown,"Cantabria, Pareja de hecho, Española con pareja extranjera",2014,0.8
Unknown,"Castilla y León, Total (Parejas), Total (Parejas)",2020,578.1
Unknown,"Castilla y León, Total (Parejas), Total (Parejas)",2019,582.1
Unknown,"Castilla y León, Total (Parejas), Total (Parejas)",2018,593.1
Unknown,"Castilla y León, Total (Parejas), Total (Parejas)",2017,598.9
Unknown,"Castilla y León, Total (Parejas), Total (Parejas)",2016,597.7
Unknown,"Castilla y León, Total (Parejas), Total (Parejas)",2015,612.0
Unknown,"Castilla y León, Total (Parejas), Total (Parejas)",2014,618.8
Unknown,"Castilla y León, Total (Parejas), Ambos españoles",2020,533.7
Unknown,"Castilla y León, Total (Parejas), Ambos españoles",2019,538.1
Unknown,"Castilla y León, Total (Parejas), Ambos españoles",2018,548.5
Unknown,"Castilla y León, Total (Parejas), Ambos españoles",2017,557.9
Unknown,"Castilla y León, Total (Parejas), Ambos españoles",2016,557.5
Unknown,"Castilla y León, Total (Parejas), Ambos españoles",2015,568.7
Unknown,"Castilla y León, Total (Parejas), Ambos españoles",2014,575.3
Unknown,"Castilla y León, Total (Parejas), Ambos extranjeros",2020,25.5
Unknown,"Castilla y León, Total (Parejas), Ambos extranjeros",2019,24.9
Unknown,"Castilla y León, Total (Parejas), Ambos extranjeros",2018,24.3
Unknown,"Castilla y León, Total (Parejas), Ambos extranjeros",2017,23.4
Unknown,"Castilla y León, Total (Parejas), Ambos extranjeros",2016,23.5
Unknown,"Castilla y León, Total (Parejas), Ambos extranjeros",2015,25.2
Unknown,"Castilla y León, Total (Parejas), Ambos extranjeros",2014,26.8
Unknown,"Castilla y León, Total (Parejas), Español con pareja extranjera",2020,12.0
Unknown,"Castilla y León, Total (Parejas), Español con pareja extranjera",2019,11.8
Unknown,"Castilla y León, Total (Parejas), Español con pareja extranjera",2018,13.8
Unknown,"Castilla y León, Total (Parejas), Español con pareja extranjera",2017,11.2
Unknown,"Castilla y León, Total (Parejas), Español con pareja extranjera",2016,9.2
Unknown,"Castilla y León, Total (Parejas), Español con pareja extranjera",2015,12.2
Unknown,"Castilla y León, Total (Parejas), Español con pareja extranjera",2014,12.2
Unknown,"Castilla y León, Total (Parejas), Española con pareja extranjera",2020,6.9
Unknown,"Castilla y León, Total (Parejas), Española con pareja extranjera",2019,7.2
Unknown,"Castilla y León, Total (Parejas), Española con pareja extranjera",2018,6.5
Unknown,"Castilla y León, Total (Parejas), Española con pareja extranjera",2017,6.3
Unknown,"Castilla y León, Total (Parejas), Española con pareja extranjera",2016,7.5
Unknown,"Castilla y León, Total (Parejas), Española con pareja extranjera",2015,5.9
Unknown,"Castilla y León, Total (Parejas), Española con pareja extranjera",2014,4.5
Unknown,"Castilla y León, Pareja casada, Total (Parejas)",2020,508.1
Unknown,"Castilla y León, Pareja casada, Total (Parejas)",2019,517.4
Unknown,"Castilla y León, Pareja casada, Total (Parejas)",2018,531.5
Unknown,"Castilla y León, Pareja casada, Total (Parejas)",2017,536.7
Unknown,"Castilla y León, Pareja casada, Total (Parejas)",2016,537.1
Unknown,"Castilla y León, Pareja casada, Total (Parejas)",2015,545.6
Unknown,"Castilla y León, Pareja casada, Total (Parejas)",2014,553.8
Unknown,"Castilla y León, Pareja casada, Ambos españoles",2020,476.8
Unknown,"Castilla y León, Pareja casada, Ambos españoles",2019,485.2
Unknown,"Castilla y León, Pareja casada, Ambos españoles",2018,500.5
Unknown,"Castilla y León, Pareja casada, Ambos españoles",2017,507.4
Unknown,"Castilla y León, Pareja casada, Ambos españoles",2016,505.0
Unknown,"Castilla y León, Pareja casada, Ambos españoles",2015,513.7
Unknown,"Castilla y León, Pareja casada, Ambos españoles",2014,522.0
Unknown,"Castilla y León, Pareja casada, Ambos extranjeros",2020,20.0
Unknown,"Castilla y León, Pareja casada, Ambos extranjeros",2019,20.8
Unknown,"Castilla y León, Pareja casada, Ambos extranjeros",2018,20.4
Unknown,"Castilla y León, Pareja casada, Ambos extranjeros",2017,19.6
Unknown,"Castilla y León, Pareja casada, Ambos extranjeros",2016,19.9
Unknown,"Castilla y León, Pareja casada, Ambos extranjeros",2015,18.7
Unknown,"Castilla y León, Pareja casada, Ambos extranjeros",2014,20.5
Unknown,"Castilla y León, Pareja casada, Español con pareja extranjera",2020,6.6
Unknown,"Castilla y León, Pareja casada, Español con pareja extranjera",2019,6.5
Unknown,"Castilla y León, Pareja casada, Español con pareja extranjera",2018,7.2
Unknown,"Castilla y León, Pareja casada, Español con pareja extranjera",2017,6.6
Unknown,"Castilla y León, Pareja casada, Español con pareja extranjera",2016,7.4
Unknown,"Castilla y León, Pareja casada, Español con pareja extranjera",2015,9.3
Unknown,"Castilla y León, Pareja casada, Español con pareja extranjera",2014,8.3
Unknown,"Castilla y León, Pareja casada, Española con pareja extranjera",2020,4.7
Unknown,"Castilla y León, Pareja casada, Española con pareja extranjera",2019,4.8
Unknown,"Castilla y León, Pareja casada, Española con pareja extranjera",2018,3.3
Unknown,"Castilla y León, Pareja casada, Española con pareja extranjera",2017,3.0
Unknown,"Castilla y León, Pareja casada, Española con pareja extranjera",2016,4.8
Unknown,"Castilla y León, Pareja casada, Española con pareja extranjera",2015,3.8
Unknown,"Castilla y León, Pareja casada, Española con pareja extranjera",2014,2.9
Unknown,"Castilla y León, Pareja de hecho, Total (Parejas)",2020,70.0
Unknown,"Castilla y León, Pareja de hecho, Total (Parejas)",2019,64.7
Unknown,"Castilla y León, Pareja de hecho, Total (Parejas)",2018,61.7
Unknown,"Castilla y León, Pareja de hecho, Total (Parejas)",2017,62.2
Unknown,"Castilla y León, Pareja de hecho, Total (Parejas)",2016,60.7
Unknown,"Castilla y León, Pareja de hecho, Total (Parejas)",2015,66.4
Unknown,"Castilla y León, Pareja de hecho, Total (Parejas)",2014,65.0
Unknown,"Castilla y León, Pareja de hecho, Ambos españoles",2020,56.8
Unknown,"Castilla y León, Pareja de hecho, Ambos españoles",2019,52.9
Unknown,"Castilla y León, Pareja de hecho, Ambos españoles",2018,48.0
Unknown,"Castilla y León, Pareja de hecho, Ambos españoles",2017,50.4
Unknown,"Castilla y León, Pareja de hecho, Ambos españoles",2016,52.5
Unknown,"Castilla y León, Pareja de hecho, Ambos españoles",2015,55.0
Unknown,"Castilla y León, Pareja de hecho, Ambos españoles",2014,53.3
Unknown,"Castilla y León, Pareja de hecho, Ambos extranjeros",2020,5.5
Unknown,"Castilla y León, Pareja de hecho, Ambos extranjeros",2019,4.1
Unknown,"Castilla y León, Pareja de hecho, Ambos extranjeros",2018,3.9
Unknown,"Castilla y León, Pareja de hecho, Ambos extranjeros",2017,3.8
Unknown,"Castilla y León, Pareja de hecho, Ambos extranjeros",2016,3.6
Unknown,"Castilla y León, Pareja de hecho, Ambos extranjeros",2015,6.5
Unknown,"Castilla y León, Pareja de hecho, Ambos extranjeros",2014,6.3
Unknown,"Castilla y León, Pareja de hecho, Español con pareja extranjera",2020,5.5
Unknown,"Castilla y León, Pareja de hecho, Español con pareja extranjera",2019,5.3
Unknown,"Castilla y León, Pareja de hecho, Español con pareja extranjera",2018,6.6
Unknown,"Castilla y León, Pareja de hecho, Español con pareja extranjera",2017,4.7
Unknown,"Castilla y León, Pareja de hecho, Español con pareja extranjera",2016,1.8
Unknown,"Castilla y León, Pareja de hecho, Español con pareja extranjera",2015,2.9
Unknown,"Castilla y León, Pareja de hecho, Español con pareja extranjera",2014,3.9
Unknown,"Castilla y León, Pareja de hecho, Española con pareja extranjera",2020,2.2
Unknown,"Castilla y León, Pareja de hecho, Española con pareja extranjera",2019,2.4
Unknown,"Castilla y León, Pareja de hecho, Española con pareja extranjera",2018,3.2
Unknown,"Castilla y León, Pareja de hecho, Española con pareja extranjera",2017,3.3
Unknown,"Castilla y León, Pareja de hecho, Española con pareja extranjera",2016,2.7
Unknown,"Castilla y León, Pareja de hecho, Española con pareja extranjera",2015,2.1
Unknown,"Castilla y León, Pareja de hecho, Española con pareja extranjera",2014,1.6
Unknown,"Castilla - La Mancha, Total (Parejas), Total (Parejas)",2020,495.2
Unknown,"Castilla - La Mancha, Total (Parejas), Total (Parejas)",2019,493.2
Unknown,"Castilla - La Mancha, Total (Parejas), Total (Parejas)",2018,498.3
Unknown,"Castilla - La Mancha, Total (Parejas), Total (Parejas)",2017,505.7
Unknown,"Castilla - La Mancha, Total (Parejas), Total (Parejas)",2016,500.3
Unknown,"Castilla - La Mancha, Total (Parejas), Total (Parejas)",2015,507.0
Unknown,"Castilla - La Mancha, Total (Parejas), Total (Parejas)",2014,522.7
Unknown,"Castilla - La Mancha, Total (Parejas), Ambos españoles",2020,433.9
